pph age;pph altitude;ac altitude;different relief ac pph;pph distance;PPH SEXE;PPH NB HEURES PRATIQUE;AC EXPERIENCEmoins d'un an 1 : 1/2 : 1 Ã  2 ans2/4 : 2 Ã  4 ans4 : plus de 4 anscase grisÃ©e : sans objet;AC FREQUEE;AC BREVET VOL VOL LIBRE;AC NIVEAU PROGRESSION VOL LIBRE;AC ECOLE VOL LIBRE;AC 0 BI VOL LIBRE;AC TYPE VOL VOL LIBRE;AC SITE CONNAISSAE VOL LIBRE;AC TYPE AILE VOL LIBRE;AC SURFACE AILE;AC AILE HOMOLOGATION PARAPENTE;AC SELLETTE PROTECTION PARAPENTE;AC NOMBRE DE JOUR DEPUIS LE D2BUT DE l'ANNEE;AC HEURE;Saison;AC ETAT ASSURE
59;424;416;0;693;0;40;3;4;2;3;1;0;4;4;1;26;3;3;218;15;2;2
35;414;414;0;0;0;150;4;3;3;3;1;1;4;3;2;42;3;3;222;14;2;0
34;1025;1232;0;10;0;50;1;2;0;1;1;0;4;4;1;28;2;2;231;11;2;2
43;887;219;1;39;0;200;4;2;3;3;1;1;4;3;2;38;1;2;227;0;2;0
61;327;911;1;150;0;0;4;2;2;1;1;0;4;4;1;24;2;2;234;11;2;2
27;66;215;0;415;0;50;2;4;1;1;1;0;4;2;1;28;2;2;237;17;2;0
30;1092;913;0;11;1;300;4;3;3;3;1;1;4;3;2;41;1;2;236;11;2;0
69;356;436;0;14;1;40;4;3;3;3;1;0;4;4;1;22;5;2;238;17;2;0
47;1210;1757;0;25;1;200;4;3;3;3;1;1;7;3;2;39;1;2;237;9;2;0
62;42;139;0;59;0;50;4;2;3;3;1;0;2;3;1;24;3;2;245;12;3;1
36;1362;1362;0;0;0;47;2;2;0;1;1;0;4;3;1;26;2;2;226;10;2;0
58;154;1061;1;675;0;120;4;2;3;3;1;0;6;4;1;18;5;2;218;16;2;3
48;511;1379;1;12;1;10;4;3;3;3;1;0;4;3;1;22;3;2;255;13;3;2
40;1210;1893;0;20;0;100;4;3;3;3;1;0;4;4;1;23;3;2;255;15;3;2
62;797;42;0;35;0;17;4;4;1;1;1;0;4;4;1;25;2;4;258;16;3;0
40;1172;913;0;91;0;600;4;3;3;3;1;1;4;4;2;41;3;3;260;11;3;0
58;51;1339;1;494;0;13;4;4;3;3;1;0;4;4;1;20;3;2;260;13;3;2
57;215;594;0;8915;0;150;4;3;3;3;1;0;8;4;1;22;3;4;267;14;3;2
70;471;1053;1;163;0;35;4;3;3;3;1;0;5;1;1;25;3;2;273;14;3;0
68;463;1053;1;199;0;40;4;3;2;2;1;0;5;1;1;95;3;3;273;14;3;2
55;528;1278;1;16;0;200;4;3;3;3;1;0;4;4;1;24;-1;3;238;16;2;0
52;158;388;0;41;0;48;3;2;1;2;1;0;1;1;1;28;2;3;283;14;3;0
51;267;126;0;69;0;175;4;2;3;3;1;2;2;4;2;42;3;2;166;13;2;0
45;352;1482;1;239;0;80;4;2;3;3;1;0;6;4;1;24;-1;3;290;14;3;2
40;369;369;0;0;0;125;4;2;3;3;1;2;4;3;2;38;3;2;220;15;2;0
40;369;684;0;145;0;125;4;2;3;3;1;0;8;4;1;23;5;3;291;15;3;2
53;1737;1060;0;14;0;60;4;2;3;3;1;2;4;3;2;40;1;3;298;11;3;2
60;52;30;0;16636;0;150;4;3;3;3;1;2;4;3;2;41;2;2;311;12;3;0
61;83;965;1;9383;0;40;4;3;3;3;1;0;4;3;1;28;5;3;313;13;3;1
28;635;3079;1;144;0;60;3;2;3;3;1;0;5;1;1;18;3;1;326;15;3;0
51;965;965;0;0;0;500;4;3;3;3;1;1;4;3;2;41;1;3;326;10;3;0
45;1757;1757;0;0;0;300;4;3;3;3;1;0;4;3;1;16;3;1;325;15;3;1
35;623;1039;1;14;0;15;4;3;2;2;1;0;5;1;1;21;3;1;332;9;3;1
61;45;41;0;120;0;25;4;2;3;3;1;0;4;1;1;23;3;2;187;17;2;1
65;295;1379;1;8;0;20;4;2;3;2;1;0;5;3;1;24;3;2;332;14;3;3
55;34;200;0;168;0;3;3;4;1;2;1;0;4;4;1;22;3;3;354;15;3;1
50;483;1246;1;21;0;80;4;2;3;3;1;0;4;3;1;25;3;3;356;14;3;0
66;215;965;1;23;0;300;4;3;3;3;1;1;4;3;2;41;1;2;358;10;3;1
65;1893;1362;0;18;0;220;4;3;3;3;1;1;4;3;2;41;1;3;365;9;3;0
51;1552;376;1;143;0;40;1;2;1;2;1;0;4;2;1;25;3;3;18;16;0;2
62;319;784;0;24;0;40;4;3;2;3;1;0;4;3;1;25;2;2;41;12;0;3
45;51;2224;1;602;0;40;4;2;3;3;1;2;5;4;2;39;1;2;47;13;0;0
55;141;135;0;53;0;64;4;3;1;2;1;0;4;3;1;24;5;3;38;16;0;2
51;594;594;0;0;0;100;4;2;3;3;1;0;4;3;1;28;0;3;57;16;0;2
48;212;406;0;22;0;0;2;2;0;1;1;0;4;2;1;28;2;2;55;13;0;1
58;1366;1366;0;0;0;0;4;3;3;3;1;1;4;3;2;41;1;2;67;16;1;0
41;326;1906;1;36;0;80;4;3;3;3;1;1;7;3;2;42;1;2;68;10;1;0
67;1216;1216;0;0;0;40;4;2;2;2;1;0;5;4;1;25;3;2;86;13;1;3
46;387;252;0;12;0;36;4;3;3;3;1;2;4;3;2;31;3;3;90;17;1;0
74;243;575;0;10;0;60;4;2;3;3;1;0;4;4;1;21;3;2;89;17;1;2
30;316;334;0;52;0;30;4;3;0;3;1;0;4;3;1;25;-1;3;91;13;1;2
39;355;684;0;35;0;100;4;2;3;3;1;0;4;3;1;21;-1;3;145;19;1;2
44;680;1092;1;19;0;40;4;2;3;3;1;0;4;3;1;24;3;3;148;16;1;1
49;192;47;0;801;0;5;4;2;2;2;1;0;4;4;1;28;-1;2;160;12;2;2
45;451;1130;1;98;0;5;4;2;2;2;1;0;6;1;1;28;-1;2;162;12;2;1
58;561;561;0;0;0;50;2;2;1;2;1;0;5;4;1;22;2;2;162;16;2;2
53;913;913;0;0;0;200;4;3;3;3;1;1;4;3;2;44;1;2;162;18;2;0
49;133;516;0;801;0;100;4;3;3;3;1;0;8;3;1;26;0;3;173;15;2;0
40;403;650;0;7;0;99;4;2;3;3;1;2;4;4;2;42;1;1;175;17;2;1
52;42;66;0;213;0;24;4;4;3;3;1;2;4;3;2;42;1;2;193;14;2;0
30;436;1863;1;60;0;60;3;2;3;3;1;0;5;2;1;23;3;2;185;18;2;2
52;326;913;1;9;1;200;4;3;3;2;1;2;4;3;2;41;2;2;197;15;2;0
73;379;334;0;23;0;25;4;3;2;3;1;0;4;3;1;26;3;2;201;18;2;2
59;1379;1379;0;0;0;44;4;3;3;3;1;0;4;3;1;23;3;3;199;14;2;2
31;176;1694;1;155;0;4;2;2;2;2;1;0;5;1;1;25;2;1;208;15;2;2
43;458;913;1;147;0;200;4;3;3;3;1;1;4;3;2;42;3;2;214;9;2;0
62;1666;1373;0;84;0;250;4;4;3;3;1;1;4;4;2;42;1;2;214;11;2;0
55;786;612;0;28;0;50;4;3;0;3;1;0;4;4;1;22;-1;3;216;17;2;0
56;799;1143;1;4;0;150;4;3;3;3;1;1;4;4;2;41;1;3;219;11;2;0
30;1092;1092;0;0;1;300;4;3;3;3;1;1;4;3;2;41;3;1;221;13;2;0
46;436;650;0;13;0;120;4;3;3;3;1;2;4;2;2;42;3;2;222;17;2;1
65;1893;1107;0;12;0;220;4;3;3;3;1;1;4;3;2;42;1;2;223;12;2;0
65;130;1036;1;506;0;23;3;4;2;2;1;0;4;3;1;26;2;2;223;9;2;1
53;913;913;0;0;0;200;4;3;3;3;1;1;4;3;2;44;1;2;214;11;2;1
51;207;47;0;544;0;100;4;2;3;3;1;2;4;2;2;42;3;2;224;16;2;1
38;450;451;0;10;0;200;4;3;3;3;1;1;4;3;2;41;0;3;225;10;2;1
31;1710;1710;0;0;0;60;4;3;3;3;1;0;4;3;1;24;3;3;229;19;2;0
52;123;927;1;485;0;30;4;2;3;3;1;0;5;3;1;25;5;3;236;16;2;0
57;99;646;0;258;0;20;3;2;1;2;1;0;5;1;1;21;2;2;224;14;2;3
59;13;135;0;24;0;80;4;3;2;2;1;0;4;3;1;21;-1;2;248;17;3;2
37;12;913;1;263;0;150;4;3;3;3;1;1;4;3;2;44;3;2;255;5;3;0
66;91;86;0;115;0;50;4;4;1;2;1;0;4;4;1;23;3;2;253;16;3;2
45;1362;1373;0;44;0;150;4;3;3;3;1;0;8;4;1;22;5;2;254;11;3;1
50;446;251;0;77;0;60;4;2;3;3;1;2;2;3;2;42;3;2;266;12;3;0
66;209;432;0;58;0;26;4;3;3;3;1;0;5;3;1;26;3;2;259;13;3;2
22;450;1719;1;177;0;110;4;3;3;3;1;0;4;3;1;16;-1;1;274;12;3;1
47;1552;913;0;38;0;180;4;3;3;3;1;1;4;3;2;41;3;3;274;12;3;0
62;1116;1116;0;0;0;200;4;3;3;3;1;1;4;3;2;42;3;2;282;10;3;0
72;767;936;1;14;0;200;4;3;3;3;1;0;4;3;1;24;3;3;289;12;3;2
62;191;965;1;9062;0;160;4;2;3;3;1;2;4;4;2;41;3;2;298;11;3;1
56;290;658;0;32;0;12;2;3;0;1;1;0;4;4;1;26;2;2;295;15;3;2
64;209;586;0;62;0;25;4;3;3;3;1;0;4;3;1;26;-1;3;283;16;3;1
31;1379;1379;0;0;0;60;3;2;0;3;1;0;5;3;1;21;-1;2;323;14;3;0
47;1060;1060;0;0;0;50;4;2;3;3;1;2;4;3;2;40;3;2;324;12;3;0
68;243;436;0;16;0;60;4;3;3;3;1;0;5;3;1;20;2;2;316;11;3;2
65;98;17;0;117;0;50;4;3;2;3;1;0;4;3;1;24;3;2;298;17;3;0
25;1710;1710;0;0;0;200;4;3;3;3;1;1;4;0;2;41;3;2;355;19;3;2
68;114;114;0;0;0;15;2;2;0;1;1;0;4;3;1;25;3;1;41;13;0;0
53;648;2145;1;271;0;200;4;3;3;3;1;1;4;3;2;32;3;3;48;11;0;1
64;965;965;0;0;0;500;4;3;3;3;1;1;4;3;2;41;1;3;80;11;1;1
41;778;905;1;10;0;150;4;3;3;3;1;1;4;3;2;42;1;2;113;17;1;0
46;596;655;0;12;0;300;4;3;3;3;1;1;4;3;2;42;3;3;124;9;1;0
54;1757;1757;0;0;0;350;4;3;3;3;1;1;4;4;2;41;-1;1;130;10;1;1
39;589;297;0;42;0;450;4;3;3;3;1;1;4;3;2;41;1;2;124;16;1;1
62;251;433;0;100;0;300;4;2;3;3;1;1;4;2;2;42;1;2;131;15;1;1
50;56;86;0;72;0;30;3;2;0;1;1;0;1;4;1;23;2;3;153;17;2;1
44;234;316;0;8;0;200;4;3;3;3;1;1;4;3;2;41;3;2;174;13;2;0
57;414;114;0;22;0;13;4;2;2;3;1;0;4;3;1;25;3;3;179;12;2;2
76;401;1531;1;33;0;150;4;3;3;2;1;0;7;0;1;25;0;2;193;17;2;3
47;1552;1552;0;0;0;180;4;3;3;3;1;1;4;3;2;42;3;2;187;17;2;1
47;1162;1143;0;19;0;200;4;4;3;3;1;1;5;3;2;42;3;2;197;10;2;1
28;597;968;1;777;0;400;4;3;3;3;1;1;5;3;2;42;3;2;204;14;2;0
47;270;1608;1;433;0;100;4;3;3;3;1;1;4;4;2;41;1;2;210;15;2;0
55;767;1581;1;17;0;150;4;3;3;3;1;1;4;3;2;40;1;2;214;20;2;0
28;597;968;1;777;0;400;4;4;3;3;1;1;4;3;2;41;3;2;232;19;2;0
51;1246;913;0;50;0;120;4;3;3;3;1;1;4;3;2;42;3;3;234;10;2;2
46;520;750;0;22;0;150;4;3;3;3;1;1;4;3;2;42;1;2;237;15;2;0
47;1362;1362;0;0;0;200;4;3;3;3;1;1;4;4;2;40;3;2;247;14;3;0
59;965;922;0;14;0;100;3;2;1;2;1;0;4;4;1;23;2;2;264;11;3;1
61;367;288;0;8;0;50;4;2;3;3;1;0;4;3;1;17;0;3;271;14;3;1
46;660;1013;1;10;0;200;4;4;3;3;1;1;4;3;2;41;1;2;270;10;3;2
52;442;1545;1;4;0;80;4;3;3;3;1;1;4;3;2;41;0;2;297;15;3;1
35;798;1888;1;46;0;150;4;3;3;3;1;1;7;4;2;41;3;3;28;11;0;2
60;450;1936;1;67;0;200;4;3;3;3;1;1;7;3;2;36;1;2;59;17;1;1
52;550;1123;1;163;0;3;4;4;2;2;1;0;4;1;1;23;2;2;85;10;1;2
41;176;1229;1;95;0;100;4;3;3;3;1;1;4;3;2;42;3;2;152;15;2;0
54;494;1931;1;30;0;150;4;3;3;3;1;1;4;3;2;42;1;2;158;12;2;0
56;350;892;1;36;0;20;3;4;0;2;1;0;4;3;1;28;2;2;197;16;2;2
49;767;1158;1;20;0;200;4;3;3;3;1;1;4;3;2;42;1;2;206;14;2;0
41;1719;1719;0;0;0;150;4;3;3;3;1;1;4;3;2;41;3;3;211;8;2;1
55;968;968;0;0;0;200;4;3;3;3;1;1;4;3;2;41;3;2;217;17;2;0
54;1366;1366;0;0;0;80;4;3;3;3;1;1;4;3;2;41;1;3;225;8;2;0
34;133;153;0;9;0;150;4;3;3;3;1;1;4;4;2;31;1;1;242;14;2;0
40;1452;1710;0;24;0;150;4;3;3;3;1;2;4;4;2;41;1;2;257;12;3;0
35;102;126;0;72;0;40;3;4;2;0;1;0;2;3;1;24;3;3;270;15;3;0
70;143;261;0;3096;0;5;2;3;0;3;1;0;4;3;1;26;3;2;318;16;3;3
54;146;995;1;8618;0;0;4;2;3;3;1;0;4;4;1;38;-1;4;28;16;0;2
50;781;911;1;15;0;60;4;3;3;2;1;0;4;3;1;25;3;3;142;12;1;1
30;922;913;0;8919;0;200;4;3;3;3;1;1;4;3;2;41;1;3;198;17;2;0
52;910;905;0;6;0;350;4;3;3;3;1;1;4;3;2;41;3;3;200;14;2;0
40;201;1229;1;36;0;200;4;3;3;3;1;1;4;3;2;41;3;2;220;16;2;0
46;141;388;0;41;0;25;3;3;1;3;1;0;1;3;1;28;0;2;283;14;3;0
34;965;965;0;0;1;150;4;3;3;3;1;1;4;3;2;42;1;2;351;11;3;0
52;965;965;0;0;0;300;4;3;3;3;1;1;4;4;2;41;-1;3;358;11;3;1
45;185;927;1;230;0;100;3;3;1;1;1;0;4;3;1;25;2;2;202;11;2;0
35;1757;1362;0;14;0;200;4;3;3;3;1;1;4;3;2;41;1;2;59;14;1;0
44;431;1155;1;24;0;50;3;4;1;2;1;0;7;3;1;29;2;2;68;16;1;2
54;937;234;1;24;0;150;4;3;3;3;1;1;4;3;2;40;3;2;79;10;1;0
32;436;243;0;16;1;60;3;2;2;3;1;0;4;3;1;23;3;4;87;18;1;3
31;220;274;0;12;0;50;3;2;2;3;1;0;6;4;1;23;3;2;112;13;1;2
57;477;1092;1;29;0;500;4;3;3;3;1;1;4;3;2;41;1;2;154;14;2;0
25;67;16;0;36;0;50;2;3;0;1;1;0;4;4;1;26;3;2;181;18;2;2
55;1710;1710;0;0;0;140;4;3;3;3;1;1;4;3;2;40;1;3;199;11;2;1
47;414;414;0;0;0;150;4;3;3;3;1;1;4;3;2;41;3;3;200;14;2;0
54;403;297;0;70;0;30;4;3;3;1;1;1;4;3;2;39;1;2;209;18;2;0
50;801;770;1;17;0;200;4;3;3;3;1;1;5;3;2;42;3;2;220;9;2;1
42;1246;927;0;17;0;100;4;3;3;3;1;1;4;3;2;41;3;2;220;19;2;0
27;121;128;0;263;1;60;1;3;1;1;1;0;2;1;1;25;2;2;232;17;2;0
64;1379;1379;0;0;0;200;4;4;3;3;1;1;4;4;2;42;3;3;236;11;2;1
42;323;270;0;7;0;0;1;3;1;1;1;0;4;4;1;28;2;2;242;15;2;2
66;701;701;0;0;0;130;4;3;2;3;1;0;4;3;1;25;5;2;244;12;3;2
54;968;968;0;0;1;50;4;2;3;3;1;0;4;3;1;24;3;2;246;19;3;1
69;128;42;0;9;0;130;4;2;2;2;1;0;4;3;1;25;3;2;290;15;3;0
48;243;965;1;8950;0;30;4;4;3;3;1;1;4;3;2;42;1;2;306;11;3;0
62;28;433;0;22;0;100;4;2;3;3;1;2;4;4;2;42;3;2;87;17;1;2
61;13;95;0;13;0;40;4;2;2;2;1;0;4;3;1;28;3;2;98;17;1;2
34;561;436;0;16;0;0;3;2;1;3;1;0;6;4;1;26;3;3;126;17;1;0
71;137;1143;1;166;0;50;4;3;2;2;1;0;5;4;1;30;-1;3;175;11;2;2
38;220;911;1;156;0;55;4;2;3;3;1;0;8;2;1;22;-1;3;199;13;2;2
56;939;1888;0;82;0;15;3;4;1;2;1;0;4;2;1;28;3;3;198;13;2;2
64;67;1330;1;635;0;120;4;3;3;3;1;0;8;3;1;23;-1;3;200;15;2;2
40;585;1893;1;284;0;120;4;3;3;3;1;0;5;3;1;28;3;3;277;15;3;2
56;17;17;0;0;0;400;4;3;3;3;1;0;4;4;1;19;5;2;33;16;0;0
41;1204;462;1;61;0;80;4;3;3;3;1;0;8;4;1;23;5;3;174;16;2;0
70;159;561;0;462;0;25;2;3;1;0;0;0;4;3;1;24;2;2;193;11;2;2
63;1279;1092;0;11;0;50;4;2;3;2;1;0;6;3;1;27;5;2;234;17;2;3
53;913;282;1;2812;0;200;4;3;3;3;1;1;4;3;2;42;3;2;250;15;3;1
54;161;1143;1;128;1;0;2;4;0;0;0;0;1;4;1;24;2;2;233;11;2;1
51;172;647;0;368;0;2;4;4;0;2;0;0;4;3;1;28;3;2;171;17;2;2
71;112;951;1;155;0;75;4;4;2;0;0;0;6;4;1;27;3;2;187;10;2;1
59;225;1552;1;92;0;60;2;3;1;1;0;0;4;4;1;26;2;2;251;10;3;0
42;922;159;1;3517;1;100;3;2;2;2;1;0;6;1;1;21;3;2;289;14;3;2
55;86;1149;1;477;1;0;2;4;0;0;0;0;4;3;1;28;2;2;254;18;3;2
34;573;561;0;136;0;0;3;4;0;0;0;0;4;3;1;28;2;3;185;10;2;1
32;25;99;0;43;0;150;4;2;3;3;0;2;4;4;2;31;1;2;199;18;2;0
28;27;968;1;217;0;50;2;4;0;0;0;0;4;4;1;30;2;3;199;17;2;0
20;232;1362;1;155;0;20;1;3;0;0;0;0;4;4;1;27;2;2;219;9;2;1
43;714;684;0;75;0;150;4;3;3;3;0;1;4;3;2;42;3;3;223;18;2;1
54;22;103;0;47;0;15;2;4;0;1;1;0;4;3;1;27;3;2;223;17;2;2
47;1162;1162;0;0;0;200;4;4;3;3;0;1;4;3;2;42;0;2;239;18;2;0
64;1501;368;1;484;0;200;4;3;3;3;0;0;5;3;1;28;-1;2;248;13;3;2
55;52;1081;1;29;0;4;3;4;0;2;1;0;4;3;1;26;2;3;290;13;3;0
47;1155;1155;0;0;0;0;4;4;2;1;1;0;4;3;1;25;0;2;0;12;0;3
49;1888;1888;0;0;0;300;4;3;3;3;1;1;4;3;2;41;3;2;19;15;0;1
64;23;47;0;9622;0;10;4;2;3;3;0;0;6;4;1;24;3;2;22;11;0;2
55;192;353;0;14;0;30;4;3;0;3;1;0;4;3;1;24;3;2;35;12;0;0
51;965;965;0;0;0;120;4;2;3;3;1;2;5;3;2;41;3;3;48;8;0;0
66;69;244;0;31;0;10;3;2;0;2;1;0;4;3;1;24;3;3;67;16;1;2
31;401;29;0;666;0;3;1;3;1;1;1;0;4;4;1;24;2;2;59;16;0;2
38;158;158;0;0;0;8;3;3;1;2;1;0;4;3;1;22;2;1;72;16;1;1
39;1552;1552;0;0;0;100;4;3;3;3;1;0;4;3;1;22;0;3;356;13;3;2
56;83;1379;1;461;0;40;3;4;1;1;1;0;4;3;1;30;3;2;84;17;1;2
43;22;103;0;51;0;70;2;2;1;1;1;0;1;4;1;27;3;3;98;17;1;0
43;497;326;0;50;0;105;2;2;2;3;1;0;6;2;1;25;3;2;102;14;1;1
65;95;183;0;45;0;40;4;3;2;2;1;0;2;1;1;25;3;2;107;14;1;2
60;272;285;0;28;0;60;4;3;3;3;1;0;6;3;1;22;0;3;109;16;1;2
28;1948;1737;0;43;1;20;1;3;0;0;0;0;4;2;1;26;2;2;111;11;1;1
24;1216;1216;0;0;0;50;4;3;3;3;1;0;6;3;1;22;0;3;111;15;1;0
69;218;647;0;69;0;80;4;3;3;3;0;2;4;3;2;42;1;2;111;15;1;0
59;331;268;0;23;0;40;4;2;3;3;1;0;4;4;1;25;3;2;112;16;1;2
47;247;663;0;92;0;10;1;3;3;3;0;2;4;0;2;38;1;2;118;16;1;1
54;115;47;0;254;0;40;3;2;3;3;1;0;4;3;1;25;3;2;119;18;1;1
37;148;1092;1;315;0;20;4;3;2;2;1;0;5;1;1;25;5;3;119;19;1;2
27;195;384;0;24;0;25;3;2;0;3;1;0;4;3;1;25;3;3;127;15;1;2
64;607;405;0;20;0;5;4;2;3;3;1;0;5;3;1;30;3;3;126;18;1;0
56;404;1379;1;54;0;20;1;2;0;2;1;0;5;3;1;26;3;2;126;12;1;1
59;240;658;0;33;0;12;4;3;2;2;1;0;5;3;1;27;3;2;127;14;1;2
41;85;450;0;400;0;5;4;3;3;3;1;0;6;1;1;25;5;3;126;5;1;2
58;206;257;0;1580;0;6;4;4;2;2;1;0;4;4;1;28;3;2;137;17;1;2
32;450;508;0;12;0;200;3;3;3;2;1;0;6;3;1;23;-1;3;137;15;1;2
47;128;328;0;17;0;80;3;2;2;2;1;0;4;3;1;27;3;2;141;11;1;1
65;74;1232;1;442;0;15;3;2;1;1;1;0;4;3;1;24;2;2;141;18;1;2
46;37;133;0;161;0;100;4;2;3;3;1;2;4;2;2;41;3;2;155;13;2;0
66;175;244;0;25;0;35;2;4;0;0;0;0;4;4;1;26;2;2;155;16;2;2
63;19;42;0;67;0;300;4;3;3;3;0;1;4;3;2;42;1;3;160;16;2;1
37;88;47;0;655;0;103;3;2;3;3;1;0;4;3;1;22;5;3;156;14;2;1
37;450;1123;1;187;0;1;4;3;0;2;0;0;4;2;1;26;3;2;158;9;2;2
56;575;1149;1;43;0;0;1;4;0;0;0;0;4;3;1;28;2;3;173;20;2;2
28;494;650;0;44;0;100;3;3;3;3;1;1;4;2;2;42;1;3;176;16;2;1
73;138;103;0;149;0;50;4;3;3;3;1;0;6;2;1;26;3;2;177;16;2;1
59;230;539;0;23;0;80;4;2;3;3;1;0;6;3;1;25;3;3;183;14;2;1
57;245;647;0;82;0;10;4;4;0;2;0;0;4;4;1;26;3;3;184;14;2;0
60;234;913;1;109;0;50;4;3;3;3;1;0;6;1;1;26;-1;3;191;16;2;1
32;98;539;0;10;1;80;3;3;3;3;1;0;6;3;1;22;3;2;192;15;2;2
21;1379;293;1;36;0;20;4;4;0;2;0;0;4;4;1;28;2;3;187;12;2;0
69;243;575;0;10;0;70;4;4;3;3;1;2;4;3;2;41;1;2;184;17;2;0
58;1466;1123;0;109;0;70;4;2;3;3;1;0;4;3;1;26;3;3;193;17;2;0
42;201;650;0;34;0;75;4;2;3;3;1;0;6;3;1;25;5;3;190;14;2;0
57;1931;1931;0;0;0;60;4;2;2;3;1;0;4;3;1;26;5;1;189;16;2;2
46;414;414;0;0;0;300;4;3;3;3;1;1;4;3;2;30;0;3;198;18;2;0
45;157;529;0;452;0;20;4;3;3;3;1;0;4;4;1;24;3;3;198;15;2;0
47;105;114;0;577;0;13;3;2;3;3;1;0;5;1;1;23;3;3;198;18;2;1
32;1757;927;0;22;0;200;4;3;3;3;1;1;4;3;2;41;1;2;201;19;2;1
44;1143;1143;0;0;1;70;4;3;3;3;1;1;4;3;2;40;3;3;205;15;2;1
34;1330;1162;0;13;0;300;4;3;3;3;1;1;4;3;2;41;3;2;206;0;2;0
55;633;44;0;259;0;50;4;3;3;2;1;1;4;4;2;42;2;2;207;12;2;0
52;1379;913;0;54;0;300;4;3;3;3;1;1;4;4;2;42;3;2;213;12;2;0
67;86;504;0;23;0;30;4;2;3;3;1;0;4;3;1;26;3;2;202;20;2;2
61;479;7;0;603;0;50;2;3;3;3;1;0;4;2;1;25;3;2;215;15;2;0
33;902;110;1;608;0;0;3;3;2;2;1;0;4;2;1;23;3;2;219;17;2;2
61;1085;633;1;8;0;100;4;3;2;3;1;1;5;3;2;40;1;2;217;15;2;0
39;145;770;0;473;0;0;3;3;0;1;0;0;4;4;1;26;3;2;219;12;2;1
64;1143;1501;0;4;0;30;4;2;3;3;1;0;4;4;1;25;3;1;222;18;2;2
46;475;442;0;11;0;20;4;2;1;3;1;0;4;4;1;25;0;2;222;19;2;2
56;24;200;0;24;0;70;4;4;3;3;1;1;4;3;2;41;3;2;225;16;2;1
64;67;362;0;55;0;50;2;3;0;1;1;0;4;3;1;26;2;2;226;11;2;0
46;246;911;1;236;0;120;1;2;2;2;1;0;6;4;1;25;3;3;222;13;2;2
57;905;905;0;0;0;80;4;3;3;3;0;1;4;4;2;42;1;2;225;13;2;0
49;767;1158;1;20;0;200;4;3;3;3;1;1;4;3;2;42;3;2;227;18;2;0
52;300;913;1;385;1;0;4;4;0;0;0;0;4;3;1;26;2;2;223;9;2;1
63;223;54;0;644;0;180;4;3;3;3;0;0;1;3;1;24;2;2;220;10;2;0
41;114;911;1;670;0;2;4;4;2;2;1;0;4;3;1;21;2;2;235;10;2;1
69;1581;1581;0;0;0;700;4;3;3;3;1;1;4;3;2;42;2;2;239;13;2;1
48;145;2377;1;126;0;20;2;4;0;1;0;0;5;3;1;25;2;2;244;12;3;2
46;1799;770;1;20;1;15;4;3;3;3;1;0;6;3;1;21;3;4;226;11;2;1
34;41;1092;1;452;1;0;1;4;0;0;0;0;4;3;1;30;2;2;223;12;2;1
55;41;1010;1;403;0;20;4;3;3;3;1;0;8;1;1;27;-1;2;246;15;3;2
69;383;66;0;590;0;10;4;4;3;3;1;0;4;4;1;25;3;2;249;18;3;2
48;168;243;0;82;0;140;4;2;3;3;1;2;4;3;2;42;3;2;252;14;3;1
64;110;278;0;32;0;155;1;3;0;1;1;0;4;4;1;25;2;3;252;11;3;0
37;1423;1366;0;7;0;100;4;3;3;0;0;1;4;3;2;41;1;2;209;16;2;0
51;204;647;0;42;0;70;4;3;3;3;1;2;4;3;2;38;1;2;254;17;3;1
74;84;911;1;606;0;80;4;4;3;3;1;0;6;3;1;28;-1;3;250;17;3;2
47;379;1123;1;43;0;10;2;2;1;2;1;0;4;1;1;26;3;2;254;12;3;2
37;845;771;1;35;0;100;3;2;1;2;1;0;4;4;1;24;2;2;254;15;3;1
61;71;83;0;15;0;50;4;4;2;2;1;0;4;3;1;27;3;2;254;17;3;0
55;73;339;0;1314;0;2;4;4;2;3;0;0;4;4;1;30;3;2;261;16;3;2
37;90;547;0;478;0;50;3;2;1;2;1;0;4;4;1;25;3;3;259;18;3;2
60;219;310;0;30;0;50;4;3;2;3;1;0;4;3;1;27;5;3;264;15;3;2
63;817;590;1;19;0;30;3;2;1;2;1;0;4;4;1;25;2;3;246;16;3;2
69;723;414;0;25;0;60;4;3;3;3;1;0;4;3;1;25;2;2;281;17;3;2
69;391;382;0;40;0;50;4;3;0;2;1;0;4;1;1;26;3;2;20;15;0;1
63;922;215;1;35;0;250;4;2;3;3;1;2;5;4;2;42;1;2;18;8;0;0
46;88;911;1;136;0;0;1;4;0;0;0;0;4;3;1;31;2;2;273;9;3;2
60;157;261;0;3069;0;5;4;3;3;3;1;0;5;3;1;27;3;2;32;14;0;0
47;401;1936;1;55;0;200;4;3;3;3;1;1;7;4;2;43;3;2;39;14;0;0
48;965;965;0;0;0;400;4;3;3;2;0;1;4;3;2;42;1;2;41;8;0;2
57;56;935;1;8839;0;40;3;4;0;2;1;0;6;1;1;25;3;3;44;11;0;2
52;201;201;0;0;0;70;3;2;2;2;1;0;4;3;1;25;3;1;55;16;0;0
31;404;82;0;1279;0;0;3;3;2;2;1;0;4;3;1;20;3;2;62;17;1;2
65;320;911;1;68;0;20;4;2;0;3;1;0;5;4;1;27;3;3;70;12;1;2
